latitude,longitude,brightness,acq_date,acq_time,satellite,instrument
7.8204,-1.6636,337.1,1/1/2020,1038,Terra,MODIS
7.8445,-2.0809,331.6,1/1/2020,1038,Terra,MODIS
7.8431,-2.0717,326.7,1/1/2020,1038,Terra,MODIS
7.7451,-1.4622,334.7,1/1/2020,1038,Terra,MODIS
7.7438,-1.4532,331.1,1/1/2020,1038,Terra,MODIS
7.6618,-0.8972,323.2,1/1/2020,1038,Terra,MODIS
7.6605,-0.8882,321.3,1/1/2020,1038,Terra,MODIS
7.7453,-1.5266,327.7,1/1/2020,1038,Terra,MODIS
7.7361,-1.4635,328.2,1/1/2020,1038,Terra,MODIS
7.7348,-1.4545,334.3,1/1/2020,1038,Terra,MODIS
7.7229,-1.3735,322.9,1/1/2020,1038,Terra,MODIS
7.7084,-1.2747,342.5,1/1/2020,1038,Terra,MODIS
7.7071,-1.2657,323.1,1/1/2020,1038,Terra,MODIS
7.6995,-1.276,334.4,1/1/2020,1038,Terra,MODIS
7.6816,-1.2847,325.4,1/1/2020,1038,Terra,MODIS
7.5576,-0.57,312.4,1/1/2020,1038,Terra,MODIS
7.5563,-0.561,312.2,1/1/2020,1038,Terra,MODIS
7.4956,-0.153,312.5,1/1/2020,1038,Terra,MODIS
7.6416,-1.1989,317.2,1/1/2020,1038,Terra,MODIS
7.4002,0.2968,315,1/1/2020,1038,Terra,MODIS
7.6957,-2.1337,316.4,1/1/2020,1038,Terra,MODIS
7.6012,-1.5506,343.3,1/1/2020,1038,Terra,MODIS
7.5933,-1.4965,333.7,1/1/2020,1038,Terra,MODIS
7.648,-1.9332,317,1/1/2020,1038,Terra,MODIS
7.4964,-1.0251,316.8,1/1/2020,1038,Terra,MODIS
7.4951,-1.0161,315.3,1/1/2020,1038,Terra,MODIS
7.3132,-0.0423,315.6,1/1/2020,1038,Terra,MODIS
7.3118,-0.0331,319.6,1/1/2020,1038,Terra,MODIS
7.2441,-0.137,319.1,1/1/2020,1038,Terra,MODIS
7.2427,-0.1278,318.7,1/1/2020,1038,Terra,MODIS
7.2349,-0.1354,339.7,1/1/2020,1038,Terra,MODIS
7.0836,-0.173,314.5,1/1/2020,1038,Terra,MODIS
7.0891,-0.8257,313.3,1/1/2020,1038,Terra,MODIS
6.9513,-0.0295,316.3,1/1/2020,1038,Terra,MODIS
6.936,-0.0472,325.7,1/1/2020,1038,Terra,MODIS
7.0166,-0.8971,313.5,1/1/2020,1038,Terra,MODIS
7.0153,-0.8882,316.1,1/1/2020,1038,Terra,MODIS
7.0046,-0.8165,319,1/1/2020,1038,Terra,MODIS
6.9833,-0.6728,315.3,1/1/2020,1038,Terra,MODIS
6.997,-0.8267,318.9,1/1/2020,1038,Terra,MODIS
6.9564,-0.6768,320.1,1/1/2020,1038,Terra,MODIS
6.955,-0.6678,315.1,1/1/2020,1038,Terra,MODIS
6.9771,-0.8819,317,1/1/2020,1038,Terra,MODIS
6.8202,-0.1367,323,1/1/2020,1038,Terra,MODIS
6.8658,-0.503,318.4,1/1/2020,1038,Terra,MODIS
6.8645,-0.4939,317.8,1/1/2020,1038,Terra,MODIS
6.8235,-0.2207,315.6,1/1/2020,1038,Terra,MODIS
6.807,-0.1104,326.6,1/1/2020,1038,Terra,MODIS
6.8681,-0.641,323.9,1/1/2020,1038,Terra,MODIS
6.7692,0.0166,325,1/1/2020,1038,Terra,MODIS
6.8578,-0.6332,325.4,1/1/2020,1038,Terra,MODIS
6.7784,-0.1051,319.3,1/1/2020,1038,Terra,MODIS
6.8397,-0.5774,314.8,1/1/2020,1038,Terra,MODIS
6.6623,0.4875,317.6,1/1/2020,1038,Terra,MODIS
6.9022,-1.2459,315.1,1/1/2020,1038,Terra,MODIS
6.7786,-0.6599,316.7,1/1/2020,1038,Terra,MODIS
6.4969,0.6569,326.7,1/1/2020,1038,Terra,MODIS
6.4954,0.6667,317.5,1/1/2020,1038,Terra,MODIS
6.4876,0.6555,322.6,1/1/2020,1038,Terra,MODIS
6.6845,-0.708,316.3,1/1/2020,1038,Terra,MODIS
6.6832,-0.699,324.6,1/1/2020,1038,Terra,MODIS
6.472,0.5272,325.8,1/1/2020,1038,Terra,MODIS
6.6225,-0.6032,324.5,1/1/2020,1038,Terra,MODIS
6.4578,0.4953,327.1,1/1/2020,1038,Terra,MODIS
6.4602,0.4166,367.7,1/1/2020,1038,Terra,MODIS
6.4587,0.4262,350.6,1/1/2020,1038,Terra,MODIS
6.4509,0.4152,393.7,1/1/2020,1038,Terra,MODIS
6.4495,0.4249,344.9,1/1/2020,1038,Terra,MODIS
6.4402,0.4235,360.6,1/1/2020,1038,Terra,MODIS
6.4387,0.4331,333.1,1/1/2020,1038,Terra,MODIS
6.4225,0.5398,319.9,1/1/2020,1038,Terra,MODIS
6.4324,0.4125,357.5,1/1/2020,1038,Terra,MODIS
6.4309,0.4221,413.8,1/1/2020,1038,Terra,MODIS
6.4295,0.4318,333.3,1/1/2020,1038,Terra,MODIS
6.4231,0.4111,363.5,1/1/2020,1038,Terra,MODIS
6.4217,0.4208,371.8,1/1/2020,1038,Terra,MODIS
6.4159,0.4135,354.3,1/1/2020,1038,Terra,MODIS
6.4145,0.4232,328.5,1/1/2020,1038,Terra,MODIS
6.3179,0.4524,323.4,1/1/2020,1038,Terra,MODIS
6.3165,0.4621,323.9,1/1/2020,1038,Terra,MODIS
6.368,-0.3189,318.5,1/1/2020,1038,Terra,MODIS
6.2168,0.3226,320.9,1/1/2020,1038,Terra,MODIS
6.1436,0.4302,323.6,1/1/2020,1038,Terra,MODIS
6.0469,1.0338,318.7,1/1/2020,1038,Terra,MODIS
6.4725,-0.4004,315.1,1/1/2020,1038,Terra,MODIS
9.6121,-2.4103,321.5,1/1/2020,1038,Terra,MODIS
9.3194,-0.3893,320.5,1/1/2020,1038,Terra,MODIS
9.2808,-0.1922,322.3,1/1/2020,1038,Terra,MODIS
9.2722,-0.1999,329.8,1/1/2020,1038,Terra,MODIS
9.2709,-0.1909,321.9,1/1/2020,1038,Terra,MODIS
9.192,0.3386,322.1,1/1/2020,1038,Terra,MODIS
9.2686,-0.2374,331.4,1/1/2020,1038,Terra,MODIS
9.1482,0.4454,319.8,1/1/2020,1038,Terra,MODIS
9.42,-1.4515,323.3,1/1/2020,1038,Terra,MODIS
9.5121,-2.154,324.4,1/1/2020,1038,Terra,MODIS
9.3327,-0.9175,325.2,1/1/2020,1038,Terra,MODIS
9.253,-0.3779,330.7,1/1/2020,1038,Terra,MODIS
9.2516,-0.3689,323,1/1/2020,1038,Terra,MODIS
9.2503,-0.3599,323.1,1/1/2020,1038,Terra,MODIS
9.3201,-0.9561,333.1,1/1/2020,1038,Terra,MODIS
9.3188,-0.9471,324.4,1/1/2020,1038,Terra,MODIS
9.3112,-0.9574,324.4,1/1/2020,1038,Terra,MODIS
9.2127,-0.2917,323.1,1/1/2020,1038,Terra,MODIS
9.2051,-0.3021,333.7,1/1/2020,1038,Terra,MODIS
9.2037,-0.293,342,1/1/2020,1038,Terra,MODIS
9.1189,0.2711,321.1,1/1/2020,1038,Terra,MODIS
9.407,-1.7419,320.9,1/1/2020,1038,Terra,MODIS
9.2363,-0.5794,319.9,1/1/2020,1038,Terra,MODIS
9.3764,-1.5951,324.6,1/1/2020,1038,Terra,MODIS
9.0707,0.4091,325.9,1/1/2020,1038,Terra,MODIS
9.4913,-2.5206,326.6,1/1/2020,1038,Terra,MODIS
9.4899,-2.5107,336.1,1/1/2020,1038,Terra,MODIS
9.4494,-2.2276,331.7,1/1/2020,1038,Terra,MODIS
9.448,-2.2181,328.9,1/1/2020,1038,Terra,MODIS
9.4328,-2.1129,328.8,1/1/2020,1038,Terra,MODIS
9.4315,-2.1033,355.6,1/1/2020,1038,Terra,MODIS
9.4301,-2.0937,335.9,1/1/2020,1038,Terra,MODIS
9.4287,-2.0842,334.4,1/1/2020,1038,Terra,MODIS
9.4274,-2.0748,334.2,1/1/2020,1038,Terra,MODIS
9.3209,-1.3413,323.3,1/1/2020,1038,Terra,MODIS
9.2055,-0.5564,318.8,1/1/2020,1038,Terra,MODIS
9.3506,-1.6083,326.2,1/1/2020,1038,Terra,MODIS
9.3173,-1.3791,321.3,1/1/2020,1038,Terra,MODIS
9.1037,0.0659,337.8,1/1/2020,1038,Terra,MODIS
9.1023,0.0751,339,1/1/2020,1038,Terra,MODIS
9.1743,-0.4691,325.8,1/1/2020,1038,Terra,MODIS
9.164,-0.4614,325.2,1/1/2020,1038,Terra,MODIS
9.0358,0.3944,321,1/1/2020,1038,Terra,MODIS
9.1657,-0.5346,323.4,1/1/2020,1038,Terra,MODIS
9.2657,-1.4676,321.3,1/1/2020,1038,Terra,MODIS
9.4172,-2.5779,322.3,1/1/2020,1038,Terra,MODIS
9.169,-0.8711,323.6,1/1/2020,1038,Terra,MODIS
9.4092,-2.5891,325.8,1/1/2020,1038,Terra,MODIS
9.4078,-2.5792,329.3,1/1/2020,1038,Terra,MODIS
9.1753,-1.1003,336.5,1/1/2020,1038,Terra,MODIS
9.174,-1.0913,324.2,1/1/2020,1038,Terra,MODIS
9.3531,-2.3961,323.2,1/1/2020,1038,Terra,MODIS
8.9481,0.3654,321.7,1/1/2020,1038,Terra,MODIS
9.1445,-1.0771,343.3,1/1/2020,1038,Terra,MODIS
9.0409,-0.3755,328.7,1/1/2020,1038,Terra,MODIS
9.0395,-0.3665,327.6,1/1/2020,1038,Terra,MODIS
9.0058,-0.1407,324.9,1/1/2020,1038,Terra,MODIS
9.2215,-1.6709,322.5,1/1/2020,1038,Terra,MODIS
9.2122,-1.6689,327.8,1/1/2020,1038,Terra,MODIS
9.1826,-1.4669,329.9,1/1/2020,1038,Terra,MODIS
9.1001,-0.9055,323.3,1/1/2020,1038,Terra,MODIS
9.0603,-0.636,324.9,1/1/2020,1038,Terra,MODIS
9.2731,-2.2163,328.4,1/1/2020,1038,Terra,MODIS
9.174,-1.5335,323.9,1/1/2020,1038,Terra,MODIS
9.1433,-1.3237,328.5,1/1/2020,1038,Terra,MODIS
9.142,-1.3146,331.9,1/1/2020,1038,Terra,MODIS
9.1194,-1.1606,324.9,1/1/2020,1038,Terra,MODIS
9.0809,-0.8992,323.9,1/1/2020,1038,Terra,MODIS
9.1773,-1.6833,322.2,1/1/2020,1038,Terra,MODIS
9.12,-1.2899,324.6,1/1/2020,1038,Terra,MODIS
8.9401,-0.073,320.1,1/1/2020,1038,Terra,MODIS
9.2386,-2.1723,323.5,1/1/2020,1038,Terra,MODIS
9.1936,-2.1202,327.7,1/1/2020,1038,Terra,MODIS
9.0342,-1.0162,324.8,1/1/2020,1038,Terra,MODIS
8.9506,-0.45,325.6,1/1/2020,1038,Terra,MODIS
8.9492,-0.441,340.5,1/1/2020,1038,Terra,MODIS
9.187,-2.1277,327.7,1/1/2020,1038,Terra,MODIS
9.1856,-2.1182,326.2,1/1/2020,1038,Terra,MODIS
9.075,-1.4236,322.7,1/1/2020,1038,Terra,MODIS
9.0126,-0.9983,322.3,1/1/2020,1038,Terra,MODIS
9.0007,-0.9173,344.6,1/1/2020,1038,Terra,MODIS
8.9993,-0.9083,323.3,1/1/2020,1038,Terra,MODIS
8.9901,-0.8454,324,1/1/2020,1038,Terra,MODIS
8.9781,-0.7646,319.5,1/1/2020,1038,Terra,MODIS
8.9329,-0.4591,322.7,1/1/2020,1038,Terra,MODIS
8.9316,-0.4501,362.1,1/1/2020,1038,Terra,MODIS
9.1075,-1.7092,326,1/1/2020,1038,Terra,MODIS
8.9625,-0.721,330.7,1/1/2020,1038,Terra,MODIS
8.9226,-0.4514,327.6,1/1/2020,1038,Terra,MODIS
8.9323,-0.5786,337.5,1/1/2020,1038,Terra,MODIS
8.931,-0.5696,328.4,1/1/2020,1038,Terra,MODIS
9.0547,-1.4731,344.2,1/1/2020,1038,Terra,MODIS
9.0534,-1.464,329.8,1/1/2020,1038,Terra,MODIS
8.9765,-0.9392,321.5,1/1/2020,1038,Terra,MODIS
8.9234,-0.5799,342.8,1/1/2020,1038,Terra,MODIS
8.9101,-0.49,326,1/1/2020,1038,Terra,MODIS
9.039,-1.4288,333.3,1/1/2020,1038,Terra,MODIS
8.9025,-0.5003,332.4,1/1/2020,1038,Terra,MODIS
8.9576,-0.9971,352.2,1/1/2020,1038,Terra,MODIS
8.9563,-0.9881,327.1,1/1/2020,1038,Terra,MODIS
9.0785,-1.8934,321.3,1/1/2020,1038,Terra,MODIS
8.9331,-0.9547,324.3,1/1/2020,1038,Terra,MODIS
8.9318,-0.9457,322.6,1/1/2020,1038,Terra,MODIS
8.908,-0.784,323.3,1/1/2020,1038,Terra,MODIS
8.9706,-1.2778,325.5,1/1/2020,1038,Terra,MODIS
8.9229,-0.9531,323.6,1/1/2020,1038,Terra,MODIS
8.8764,-0.6387,344.9,1/1/2020,1038,Terra,MODIS
8.8751,-0.6298,349.7,1/1/2020,1038,Terra,MODIS
9.1316,-2.446,322.5,1/1/2020,1038,Terra,MODIS
8.894,-0.8196,320.3,1/1/2020,1038,Terra,MODIS
8.8927,-0.8106,326.7,1/1/2020,1038,Terra,MODIS
8.8675,-0.64,352.3,1/1/2020,1038,Terra,MODIS
8.8662,-0.6311,327.4,1/1/2020,1038,Terra,MODIS
8.8181,-0.3071,319.4,1/1/2020,1038,Terra,MODIS
8.9647,-1.362,327.1,1/1/2020,1038,Terra,MODIS
8.8851,-0.8209,373.1,1/1/2020,1038,Terra,MODIS
8.8838,-0.8119,346.5,1/1/2020,1038,Terra,MODIS
8.8559,-0.6234,333,1/1/2020,1038,Terra,MODIS
9.0145,-1.7664,322.5,1/1/2020,1038,Terra,MODIS
8.9371,-1.2364,328.5,1/1/2020,1038,Terra,MODIS
8.9146,-1.083,331.7,1/1/2020,1038,Terra,MODIS
8.9093,-1.047,323.8,1/1/2020,1038,Terra,MODIS
8.8894,-0.912,322.3,1/1/2020,1038,Terra,MODIS
8.8881,-0.9031,324.2,1/1/2020,1038,Terra,MODIS
8.8868,-0.8941,328.5,1/1/2020,1038,Terra,MODIS
8.8762,-0.8222,344.5,1/1/2020,1038,Terra,MODIS
8.9056,-1.0843,353.7,1/1/2020,1038,Terra,MODIS
8.9016,-1.0573,324.7,1/1/2020,1038,Terra,MODIS
8.822,-0.5182,320.3,1/1/2020,1038,Terra,MODIS
8.7939,-0.3291,325.6,1/1/2020,1038,Terra,MODIS
8.9803,-1.6582,363.3,1/1/2020,1038,Terra,MODIS
9.0181,-1.9845,322.6,1/1/2020,1038,Terra,MODIS
8.9835,-1.8086,323.4,1/1/2020,1038,Terra,MODIS
8.9822,-1.7994,321.8,1/1/2020,1038,Terra,MODIS
9.0147,-2.0908,365.8,1/1/2020,1038,Terra,MODIS
9.0134,-2.0813,328.9,1/1/2020,1038,Terra,MODIS
8.8925,-1.3076,326.9,1/1/2020,1038,Terra,MODIS
8.8358,-0.9198,322.5,1/1/2020,1038,Terra,MODIS
8.9014,-1.4333,323.5,1/1/2020,1038,Terra,MODIS
8.7619,-0.4875,323.1,1/1/2020,1038,Terra,MODIS
8.9923,-2.1197,322.6,1/1/2020,1038,Terra,MODIS
8.9272,-1.6723,328,1/1/2020,1038,Terra,MODIS
8.8924,-1.4346,337.6,1/1/2020,1038,Terra,MODIS
9.0699,-2.7231,327.1,1/1/2020,1038,Terra,MODIS
9.0685,-2.7132,327.6,1/1/2020,1038,Terra,MODIS
8.9181,-1.6736,336.6,1/1/2020,1038,Terra,MODIS
8.8834,-1.4359,323.9,1/1/2020,1038,Terra,MODIS
8.7989,-0.9225,335.9,1/1/2020,1038,Terra,MODIS
8.7896,-0.8596,320.5,1/1/2020,1038,Terra,MODIS
8.7498,-0.5903,323.6,1/1/2020,1038,Terra,MODIS
8.7484,-0.5813,324.2,1/1/2020,1038,Terra,MODIS
9.0468,-2.6959,328.2,1/1/2020,1038,Terra,MODIS
8.7899,-0.9238,339.9,1/1/2020,1038,Terra,MODIS
8.7886,-0.9148,323.3,1/1/2020,1038,Terra,MODIS
8.7225,-0.53,322.7,1/1/2020,1038,Terra,MODIS
8.9669,-2.2688,320.4,1/1/2020,1038,Terra,MODIS
8.7508,-0.7827,324.4,1/1/2020,1038,Terra,MODIS
8.6312,0.0205,327.7,1/1/2020,1038,Terra,MODIS
8.6298,0.0296,318.7,1/1/2020,1038,Terra,MODIS
8.9591,-2.2797,335.5,1/1/2020,1038,Terra,MODIS
8.9577,-2.2701,329.9,1/1/2020,1038,Terra,MODIS
8.7087,-0.5596,320.6,1/1/2020,1038,Terra,MODIS
8.5495,0.5003,321.6,1/1/2020,1038,Terra,MODIS
8.9499,-2.281,325.1,1/1/2020,1038,Terra,MODIS
8.7555,-0.938,355.7,1/1/2020,1038,Terra,MODIS
8.7058,-0.7311,340.1,1/1/2020,1038,Terra,MODIS
8.7044,-0.7222,323.9,1/1/2020,1038,Terra,MODIS
8.876,-2.0172,323.2,1/1/2020,1038,Terra,MODIS
8.9287,-2.4476,322.6,1/1/2020,1038,Terra,MODIS
8.9273,-2.4378,326.5,1/1/2020,1038,Terra,MODIS
8.7124,-1.0237,323.1,1/1/2020,1038,Terra,MODIS
8.7111,-1.0147,331.8,1/1/2020,1038,Terra,MODIS
8.7098,-1.0057,331.6,1/1/2020,1038,Terra,MODIS
8.884,-2.2672,320.4,1/1/2020,1038,Terra,MODIS
8.8812,-2.2481,324.5,1/1/2020,1038,Terra,MODIS
8.8799,-2.2386,333.2,1/1/2020,1038,Terra,MODIS
8.8337,-1.9182,351.7,1/1/2020,1038,Terra,MODIS
8.7022,-1.016,332,1/1/2020,1038,Terra,MODIS
8.7008,-1.007,333,1/1/2020,1038,Terra,MODIS
8.8926,-2.3932,319.6,1/1/2020,1038,Terra,MODIS
8.6747,-0.8915,326.6,1/1/2020,1038,Terra,MODIS
8.5777,-0.2995,324.3,1/1/2020,1038,Terra,MODIS
8.5889,-0.4361,332.7,1/1/2020,1038,Terra,MODIS
8.5701,-0.3099,351.2,1/1/2020,1038,Terra,MODIS
8.5687,-0.3008,421.3,1/1/2020,1038,Terra,MODIS
8.5674,-0.2918,338.7,1/1/2020,1038,Terra,MODIS
8.8772,-2.4846,326.5,1/1/2020,1038,Terra,MODIS
8.835,-2.1868,336.1,1/1/2020,1038,Terra,MODIS
8.8336,-2.1772,334.5,1/1/2020,1038,Terra,MODIS
8.8094,-2.0077,327.8,1/1/2020,1038,Terra,MODIS
8.8081,-1.9983,338.4,1/1/2020,1038,Terra,MODIS
8.5598,-0.3021,343.6,1/1/2020,1038,Terra,MODIS
8.8702,-2.4823,319,1/1/2020,1038,Terra,MODIS
8.8269,-2.1847,322.9,1/1/2020,1038,Terra,MODIS
8.7778,-1.8475,323.6,1/1/2020,1038,Terra,MODIS
8.6046,-0.6699,324.1,1/1/2020,1038,Terra,MODIS
8.5766,-0.4812,325.3,1/1/2020,1038,Terra,MODIS
8.658,-1.0931,332.1,1/1/2020,1038,Terra,MODIS
8.6209,-0.8416,338.7,1/1/2020,1038,Terra,MODIS
8.6195,-0.8327,324.6,1/1/2020,1038,Terra,MODIS
8.6954,-1.4105,323.1,1/1/2020,1038,Terra,MODIS
8.6941,-1.4014,329.8,1/1/2020,1038,Terra,MODIS
8.6851,-1.4027,323,1/1/2020,1038,Terra,MODIS
8.6838,-1.3937,326.1,1/1/2020,1038,Terra,MODIS
8.6215,-0.9699,324.1,1/1/2020,1038,Terra,MODIS
8.6351,-1.124,325.4,1/1/2020,1038,Terra,MODIS
8.6338,-1.115,339.8,1/1/2020,1038,Terra,MODIS
8.8196,-2.4595,324.6,1/1/2020,1038,Terra,MODIS
8.7906,-2.2577,322.3,1/1/2020,1038,Terra,MODIS
8.7526,-1.9936,326.3,1/1/2020,1038,Terra,MODIS
8.7137,-1.7248,321.5,1/1/2020,1038,Terra,MODIS
8.7124,-1.7156,322.5,1/1/2020,1038,Terra,MODIS
8.6248,-1.1163,329,1/1/2020,1038,Terra,MODIS
8.6142,-1.0444,321.9,1/1/2020,1038,Terra,MODIS
8.6129,-1.0354,323.4,1/1/2020,1038,Terra,MODIS
8.4382,0.1389,333.6,1/1/2020,1038,Terra,MODIS
8.4368,0.1481,323.1,1/1/2020,1038,Terra,MODIS
8.8117,-2.4705,328.8,1/1/2020,1038,Terra,MODIS
8.8103,-2.4608,357.6,1/1/2020,1038,Terra,MODIS
8.8089,-2.4512,323,1/1/2020,1038,Terra,MODIS
8.8024,-2.4718,328.7,1/1/2020,1038,Terra,MODIS
8.801,-2.4622,336.8,1/1/2020,1038,Terra,MODIS
8.7023,-1.7734,323.3,1/1/2020,1038,Terra,MODIS
8.6722,-1.6933,324.2,1/1/2020,1038,Terra,MODIS
8.6537,-1.5651,321.5,1/1/2020,1038,Terra,MODIS
8.6524,-1.556,337.3,1/1/2020,1038,Terra,MODIS
8.5719,-1.0046,329.1,1/1/2020,1038,Terra,MODIS
8.6413,-1.5451,330.6,1/1/2020,1038,Terra,MODIS
8.6323,-1.5464,322.1,1/1/2020,1038,Terra,MODIS
8.5066,-0.7543,342,1/1/2020,1038,Terra,MODIS
8.5043,-0.8005,331.5,1/1/2020,1038,Terra,MODIS
8.5017,-0.7826,328,1/1/2020,1038,Terra,MODIS
8.5536,-1.1971,325.5,1/1/2020,1038,Terra,MODIS
8.4927,-0.7839,334.3,1/1/2020,1038,Terra,MODIS
8.4621,-0.5774,337,1/1/2020,1038,Terra,MODIS
8.6203,-1.7162,322.6,1/1/2020,1038,Terra,MODIS
8.6189,-1.707,330.9,1/1/2020,1038,Terra,MODIS
8.6176,-1.6978,323.3,1/1/2020,1038,Terra,MODIS
8.4545,-0.5877,377.9,1/1/2020,1038,Terra,MODIS
8.4532,-0.5787,357.2,1/1/2020,1038,Terra,MODIS
8.4456,-0.589,402.5,1/1/2020,1038,Terra,MODIS
6.7706,-0.6794,328.8,1/1/2020,1338,Aqua,MODIS
6.7719,-0.6701,362.4,1/1/2020,1338,Aqua,MODIS
6.8395,-0.1861,327.8,1/1/2020,1338,Aqua,MODIS
6.729,-0.8438,327.4,1/1/2020,1338,Aqua,MODIS
6.7877,-0.423,337.4,1/1/2020,1338,Aqua,MODIS
6.789,-0.4135,323.4,1/1/2020,1338,Aqua,MODIS
6.7036,-0.9003,324.6,1/1/2020,1338,Aqua,MODIS
6.7049,-0.8911,335.6,1/1/2020,1338,Aqua,MODIS
6.8055,-0.1158,338.1,1/1/2020,1338,Aqua,MODIS
6.7948,-0.1242,332.8,1/1/2020,1338,Aqua,MODIS
6.7962,-0.1145,353.2,1/1/2020,1338,Aqua,MODIS
6.6856,-0.6999,323.6,1/1/2020,1338,Aqua,MODIS
6.7669,-0.1202,337.2,1/1/2020,1338,Aqua,MODIS
6.7682,-0.1105,336.3,1/1/2020,1338,Aqua,MODIS
6.7659,0.0097,329.8,1/1/2020,1338,Aqua,MODIS
6.7565,0.011,342.6,1/1/2020,1338,Aqua,MODIS
6.7297,0.0715,328.3,1/1/2020,1338,Aqua,MODIS
6.6245,-0.6086,323.4,1/1/2020,1338,Aqua,MODIS
6.6258,-0.5993,324.4,1/1/2020,1338,Aqua,MODIS
6.6783,-0.0914,358.2,1/1/2020,1338,Aqua,MODIS
6.6796,-0.0817,344.1,1/1/2020,1338,Aqua,MODIS
6.669,-0.0901,364.9,1/1/2020,1338,Aqua,MODIS
6.6703,-0.0803,399,1/1/2020,1338,Aqua,MODIS
6.5952,-0.3683,328.4,1/1/2020,1338,Aqua,MODIS
6.7256,0.5534,318.2,1/1/2020,1338,Aqua,MODIS
6.5727,-0.3943,319.7,1/1/2020,1338,Aqua,MODIS
6.693,0.6007,320.2,1/1/2020,1338,Aqua,MODIS
6.6578,0.4881,319.4,1/1/2020,1338,Aqua,MODIS
6.6051,0.176,319.1,1/1/2020,1338,Aqua,MODIS
6.6526,0.5213,321.5,1/1/2020,1338,Aqua,MODIS
6.5269,-0.2515,324.9,1/1/2020,1338,Aqua,MODIS
6.5429,0.3967,322.2,1/1/2020,1338,Aqua,MODIS
6.5443,0.4069,320.1,1/1/2020,1338,Aqua,MODIS
6.4225,-0.3373,325.5,1/1/2020,1338,Aqua,MODIS
6.4152,-0.3402,348.6,1/1/2020,1338,Aqua,MODIS
6.5166,0.3751,319.4,1/1/2020,1338,Aqua,MODIS
6.5181,0.3854,320.5,1/1/2020,1338,Aqua,MODIS
6.491,0.3997,327.6,1/1/2020,1338,Aqua,MODIS
6.4801,0.3909,337.2,1/1/2020,1338,Aqua,MODIS
6.4815,0.4011,370.2,1/1/2020,1338,Aqua,MODIS
6.4886,0.4521,327.8,1/1/2020,1338,Aqua,MODIS
6.4705,0.3923,359.4,1/1/2020,1338,Aqua,MODIS
6.472,0.4025,345.9,1/1/2020,1338,Aqua,MODIS
6.4762,0.433,338.5,1/1/2020,1338,Aqua,MODIS
6.4776,0.4432,331.4,1/1/2020,1338,Aqua,MODIS
6.4819,0.4739,326.6,1/1/2020,1338,Aqua,MODIS
6.4639,0.414,336.3,1/1/2020,1338,Aqua,MODIS
6.4653,0.4242,336,1/1/2020,1338,Aqua,MODIS
6.4809,0.5371,334.6,1/1/2020,1338,Aqua,MODIS
6.4656,0.4972,332.1,1/1/2020,1338,Aqua,MODIS
6.487,0.653,323,1/1/2020,1338,Aqua,MODIS
6.4462,0.4269,333.6,1/1/2020,1338,Aqua,MODIS
6.4774,0.6544,323.9,1/1/2020,1338,Aqua,MODIS
6.343,-0.2524,319.9,1/1/2020,1338,Aqua,MODIS
6.3361,-0.2448,321.1,1/1/2020,1338,Aqua,MODIS
6.4455,0.5278,347.4,1/1/2020,1338,Aqua,MODIS
6.3269,-0.2436,327,1/1/2020,1338,Aqua,MODIS
6.4215,0.4266,342.6,1/1/2020,1338,Aqua,MODIS
6.3721,0.3503,314.7,1/1/2020,1338,Aqua,MODIS
6.3563,0.4463,335,1/1/2020,1338,Aqua,MODIS
6.3468,0.4476,326.9,1/1/2020,1338,Aqua,MODIS
6.3482,0.4578,337,1/1/2020,1338,Aqua,MODIS
6.2195,-0.2903,315.2,1/1/2020,1338,Aqua,MODIS
6.3363,0.5383,335,1/1/2020,1338,Aqua,MODIS
6.3632,0.8011,319.1,1/1/2020,1338,Aqua,MODIS
6.2463,0.1706,320.3,1/1/2020,1338,Aqua,MODIS
6.2746,0.9737,316.4,1/1/2020,1338,Aqua,MODIS
6.1395,0.3096,324.3,1/1/2020,1338,Aqua,MODIS
5.9495,-0.3762,318.3,1/1/2020,1338,Aqua,MODIS
6.0206,0.1915,322.4,1/1/2020,1338,Aqua,MODIS
6.022,0.2013,325.4,1/1/2020,1338,Aqua,MODIS
5.5484,-2.724,314.5,1/1/2020,1338,Aqua,MODIS
6.0633,0.917,321.7,1/1/2020,1338,Aqua,MODIS
5.8035,-0.0431,332.5,1/1/2020,1338,Aqua,MODIS
5.8268,0.1213,329.2,1/1/2020,1338,Aqua,MODIS
5.8282,0.1311,360.9,1/1/2020,1338,Aqua,MODIS
5.8174,0.1227,327.4,1/1/2020,1338,Aqua,MODIS
5.8188,0.1324,347,1/1/2020,1338,Aqua,MODIS
5.3053,-0.7647,321,1/1/2020,1338,Aqua,MODIS
5.3065,-0.7556,320,1/1/2020,1338,Aqua,MODIS
9.0568,-0.6363,333.2,1/1/2020,1339,Aqua,MODIS
9.0065,-1.0013,337,1/1/2020,1339,Aqua,MODIS
9.0052,-1.0107,329.1,1/1/2020,1339,Aqua,MODIS
8.9674,-1.2824,328.6,1/1/2020,1339,Aqua,MODIS
8.8748,-1.9408,329.8,1/1/2020,1339,Aqua,MODIS
8.8248,-2.2922,324.9,1/1/2020,1339,Aqua,MODIS
8.9223,-1.6699,329.1,1/1/2020,1339,Aqua,MODIS
8.8748,-2.0053,324.5,1/1/2020,1339,Aqua,MODIS
8.8079,-2.4734,333.3,1/1/2020,1339,Aqua,MODIS
